Country,ISO3,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mongolia,MNG,279.3568318,292.1584368,294.4982732,298.2829148,301.8774114,315.1977992,319.2660455,315.9928084,311.579011,320.8889361,321.5434721,313.8351553,318.1242647,322.7457811,316.8538001,315.6670827,320.0763192,327.2869155,330.3890216,333.9470377,346.478401,385.0587965,373.8098753,362.9370842,350.8343952,375.2814249,380.7993017,391.6736191,409.6687882,427.1749275,435.5915681,377.347304,302.6442191,292.932142,284.4720426,379.6756904,422.2853132,486.4398335,511.4886448,608.9993736,705.6769232,824.3946772,802.4746796,824.3509161,898.8109941,868.6320842,1084.182025,1240.099588,1282.853416,1356.685249
Northern Mariana Islands,MNP,0.019264624,0.019989785,0.020755685,0.021484092,0.022094009,0.022527175,0.022738889,0.022831772,0.023036731,0.023804891,0.025439564,0.027990464,0.031386127,0.035392384,0.039624038,0.043825058,0.047927315,0.051982853,0.056019826,0.060074227,0.064207665,0.070054411,0.076049626,0.082276962,0.088874111,0.095884874,0.103467418,0.111475981,0.119342595,0.126192764,0.131422677,0.136341694,0.139407163,0.140914147,0.141365014,0.141268162,0.13675639,0.131993912,0.127402127,0.123534752,0.120831504,0.119453124,0.119339332,0.120088812,0.121064473,0.121917485,0.122431883,0.12272106,0.122909107,0.123063254
Mozambique,MOZ,206.9245966,211.2292253,208.1457397,212.4932592,215.2946931,218.221972,214.0027101,213.5010101,213.7301633,217.4429313,219.7557633,223.9672984,220.2230176,216.930142,218.4475797,219.7629119,211.2264595,208.7575427,209.0820198,208.8160813,210.8131803,213.6541053,219.9531087,226.361904,230.9807058,236.1086585,245.4719962,251.6367529,270.0397135,273.5293235,286.6321331,276.9445089,313.999407,299.8487074,326.5223107,378.4767019,379.5450284,381.143588,372.5046905,349.3730633,361.1440104,517.6213543,604.5176022,647.5343721,675.3622217,650.3050441,672.3764058,771.9888481,867.9429054,783.2741947
Mauritania,MRT,147.7343635,143.853632,132.0482257,129.223012,111.6444348,114.6510328,120.4385624,125.3840534,127.9265378,131.2227458,134.7209244,143.4436737,147.6286374,134.250084,129.1502837,136.5224064,140.3930913,144.6127659,150.6997905,157.1751618,166.3759071,171.6165397,167.1293355,170.5937431,167.1263943,168.1416125,177.7166987,189.8452318,198.4532945,214.2420085,221.5667363,229.0935665,236.868417,242.5595619,238.6674611,242.9678684,258.8535298,245.5240518,232.8303668,246.6515365,252.9596867,260.0744506,267.5758126,275.2470809,285.0082921,291.8651903,292.967746,297.0686355,301.1296293,308.0392942
Montserrat,MSR,0.497914398,0.516648875,0.528780551,0.540868816,0.554696528,0.568634376,0.582063905,0.596365763,0.599358405,0.601698047,0.615923963,0.613460009,0.627273178,0.628330098,0.634897065,0.635660819,0.641569158,0.648203093,0.654683926,0.660582087,0.667574466,0.669250711,0.676727042,0.675257082,0.681322909,0.679565826,0.676429592,0.671842945,0.662439073,0.658205158,0.654351217,0.653447231,0.652856978,0.652955362,0.653366148,0.656892811,0.65779098,0.664929984,0.665799623,0.662635431,0.657135996,0.663783829,0.671479865,0.670553998,0.675226744,0.675899998,0.677212543,0.678584382,0.680232081,0.682557058
Martinique,MTQ,5.649036653,5.880721474,6.001626393,6.068443585,6.061565978,6.145207984,6.208695016,6.26717645,6.253041068,6.342706234,6.355391675,6.680227933,6.518862664,6.247094872,6.423084344,6.589572599,6.429083638,6.261551939,6.220015514,6.366344887,6.561272142,6.595257945,6.525070705,6.266937834,6.282545351,6.281694147,6.221565742,6.0393819,6.04422449,6.034585371,6.232982049,6.240540526,5.974101605,5.867830423,5.975670629,5.741701469,5.840194799,5.489997136,5.471173406,5.394076852,5.298260045,5.214896883,5.190123137,5.067772157,5.147235997,5.028628823,5.09688675,5.045010582,5.011677662,4.906168564
Mauritius,MUS,15.91103579,17.29909251,17.71126355,17.84526316,17.76818259,17.33318369,18.07409585,18.26095075,18.02752389,18.34703448,18.17821997,18.42728223,18.88770742,18.751477,18.95739321,19.48603564,19.92460844,20.16337885,20.3691916,20.59552539,21.08758251,20.98895721,21.25221186,21.30746408,21.32126554,21.67677865,21.94354279,22.18325921,22.48618185,22.00838292,22.66877848,22.31880999,21.94886901,22.1922684,22.36303504,22.30028992,22.38599006,22.49353464,22.760001,22.88884333,23.03850861,23.10556711,23.16037378,23.13652147,23.26820108,23.32422566,23.37764401,23.28127026,23.31618505,23.46659448
Malawi,MWI,66.01518579,69.40902923,74.15918931,75.36268756,78.93227441,80.66790346,85.84586315,88.23637381,90.69610579,92.6727639,93.79673044,96.74379066,100.1731135,102.547298,107.7425848,114.9438724,118.4555854,124.3452618,120.0540686,123.8421009,135.7371456,136.3819202,135.3291681,136.6534,132.5335433,133.9841687,135.7915383,134.4941101,143.038057,147.2623827,153.5892276,154.47379,158.0593813,162.3585112,164.3402029,168.6739942,174.9932952,183.9838197,192.8785277,200.1437192,209.1794214,219.0478288,228.3346753,238.4727975,248.6825183,259.229413,268.7443767,279.1144653,298.2324098,325.7541308
Malaysia,MYS,494.0408693,507.5321975,532.5287995,524.8251156,518.4803003,537.3776363,570.0803168,576.4165948,572.4556406,674.2547109,661.265545,645.8217265,665.9408207,748.60888,823.0198465,856.0926205,943.0754287,956.777424,991.2028237,1037.273827,1064.879682,1124.351881,1144.702392,1188.60136,1226.906903,1238.800405,1401.577347,1547.104215,1447.131617,1467.33447,1574.667377,1576.881486,1622.628794,1756.265587,1869.124674,1951.326243,1968.50552,1965.31162,2032.378941,1976.216174,1880.696234,1874.952734,1873.152013,1962.192869,1976.734044,2010.983118,2036.056859,2025.317187,2075.817829,2103.336868
Mayotte,MYT,0.170149797,0.177347391,0.185152615,0.193328062,0.201566605,0.209749315,0.217622444,0.225624589,0.234017819,0.24354195,0.2546962,0.267621365,0.282215666,0.298267313,0.315575927,0.333780052,0.352855492,0.372747351,0.393770874,0.4160194,0.439771541,0.464871744,0.49153041,0.518970184,0.546453569,0.573471735,0.59994093,0.625906621,0.651427918,0.677005576,0.702762912,0.72873047,0.754844553,0.780656722,0.80683094,0.83369839,0.861458292,0.889812363,0.918531219,0.947573568,0.976592519,1.004856244,1.033490557,1.062294452,1.091336941,1.120917709,1.1508606,1.181195033,1.212029408,1.243043591
Namibia,NAM,151.8963128,154.6397602,157.3829019,159.9312846,175.5128259,126.2210988,125.980178,144.7341572,145.80553,153.1810022,160.0978157,133.4145286,121.1417613,116.8011724,120.0962414,120.3271703,127.7986384,121.5513704,129.8176157,134.5742263,140.4215683,148.4683185,145.1924964,137.9195867,137.2414927,136.5372489,135.6457427,140.9961328,146.9809223,154.0907864,170.6447098,169.7230742,165.1544151,167.4257304,167.7068505,210.7314192,172.9143927,172.0988009,185.515809,182.4238304,179.6901871,178.6286802,208.4531,190.7704016,206.4201707,204.7549328,226.0002287,214.6458817,213.4191619,222.7771571
New Caledonia,NCL,8.17556362,8.225920218,7.971477134,8.431490405,7.834172292,8.106126583,8.004264671,7.913705187,8.36343092,7.973060146,7.467506304,7.64100237,7.289190058,8.816150076,9.02052203,9.512305327,9.570165957,9.759744822,9.9931541,9.061436188,8.923099841,9.132658976,8.976838308,8.729933155,8.121382649,8.289635559,8.309409163,8.328880875,7.439259478,8.357274799,8.380116994,8.301991368,8.316630004,8.273085562,8.263381976,7.569303722,6.928834448,7.100835059,7.142165622,7.097820727,7.133693994,7.178159026,6.854220469,7.358896779,7.526789293,7.414412624,7.252381009,7.251667446,7.400946709,7.401953283
Niger,NER,305.280102,314.958113,320.5451731,247.1306889,248.0520377,264.6779139,285.5752358,314.9241383,325.7103298,336.0457925,348.1384003,363.8958971,379.9481338,398.7616452,297.3098924,260.2957488,265.7036496,274.6674221,283.8179094,294.8097098,307.7137723,320.1363249,332.8142211,349.11072,363.2520901,378.1138955,395.1973209,416.4379521,431.9850078,449.080735,457.7680789,478.131215,497.6115542,517.8537347,539.8198545,559.384178,579.0289875,600.1561101,622.7275426,644.5194667,631.9005418,653.4040956,685.6714782,723.8783198,754.7076818,784.3030871,820.5835012,858.6162518,898.4055077,939.2094693
Nigeria,NGA,5050.305114,5087.876528,5832.789536,6484.376451,6993.774144,5865.507899,6624.511915,6739.331075,6299.71314,7383.317999,6865.066189,5370.900676,5071.995811,4992.015747,5401.823487,5724.217451,5683.911866,5408.889305,5757.62934,6543.725815,6698.047667,7023.974622,7574.225084,7785.61262,8811.834519,9613.948516,11061.65248,10326.74054,9564.377627,9204.66679,10125.28746,10156.3516,8735.367809,9657.655568,9519.024741,9283.067125,8784.80363,8393.757979,8235.102886,7921.232068,8338.189077,8806.645963,9036.505484,8670.938559,8871.801769,8865.764504,8561.746805,8784.362223,8925.043791,9213.524572
Nicaragua,NIC,188.9037895,177.4279244,178.7029964,185.8586349,199.0906614,207.2766683,211.2692403,217.4513138,217.7605599,202.0264592,183.768041,188.2822101,191.7763337,177.4194234,190.6237305,192.2000488,176.076148,163.0953769,174.5102432,205.2016256,222.9904346,190.627977,208.9460957,230.0139941,234.0263005,212.621171,209.5160596,224.8942743,221.6348589,248.1943495,259.4661361,260.8477118,265.2067151,273.3521702,267.7717579,277.8647615,285.7678633,285.8784039,289.0830946,294.5802686,301.4237494,328.1809352,341.5112103,352.2103723,366.1863329,380.1981715,381.5937559,377.1344253,386.6837397,392.408378
Niue,NIU,0.048360981,0.054261918,0.053121417,0.070048774,0.068559955,0.069450586,0.070572738,0.073443693,0.062727202,0.062978663,0.054002755,0.054151169,0.054082754,0.054733695,0.052214884,0.049122662,0.046541367,0.043577901,0.040780537,0.037947234,0.034045208,0.034491738,0.034921831,0.034781959,0.036042316,0.035972594,0.035939909,0.035879824,0.035806965,0.035729773,0.035649978,0.03691455,0.03685363,0.036832747,0.036786781,0.038038204,0.037925588,0.03948323,0.039194495,0.038955597,0.039254151,0.039498739,0.039717133,0.039958297,0.040255293,0.040570403,0.040812939,0.041002591,0.04107399,0.041259954
Netherlands,NLD,1098.533291,1120.264231,1185.052788,1252.888451,1329.093872,1354.718069,1378.11483,1383.325041,1389.934349,1419.633256,1438.584387,1427.596011,1407.232196,1450.477291,1478.329531,1492.285561,1500.320236,1503.610516,1459.777731,1476.231109,1480.942888,1506.646791,1499.835579,1470.067111,1437.67417,1414.001136,1406.073721,1324.569923,1281.846076,1227.559566,1181.845255,1157.769853,1114.135074,1073.385382,1086.297747,1009.476099,985.3767964,970.597539,998.0008467,970.2926657,990.4464585,960.2341002,945.193582,951.154143,925.0746909,894.1678,919.8546889,881.6864632,848.4836594,820.0277035
Norway,NOR,267.0760011,260.0317909,263.326237,263.3284168,262.5686381,265.3651403,284.9735132,288.7844212,324.9503189,353.5437073,383.5182157,388.7230622,385.6725592,401.2747396,420.582196,428.3416602,433.0979137,457.1612359,472.5223987,516.4064562,526.7542641,553.2502104,587.0112807,604.507779,652.2357021,687.1041324,744.7259849,762.6797207,742.0634354,747.785762,793.4917819,814.2217034,847.210624,879.579888,888.5288376,847.5224651,849.8669902,859.0183222,871.5830725,847.7497464,823.0592745,779.4865796,747.8298614,728.8454961,726.1122131,756.9930727,755.5779251,770.82099,751.7157823,712.5494795
Nepal,NPL,824.441116,834.6007595,818.7188503,852.6939372,863.5499777,879.6947984,889.0319958,900.0792073,906.5740506,906.7645139,930.5769297,935.6397144,916.2311512,943.950674,956.9536242,958.9468041,942.2751937,967.9953486,975.211575,969.1202259,973.0656793,958.6400056,915.5157656,964.5223154,955.7202842,1000.317232,1007.525812,1008.298409,1011.722095,1020.306239,1026.861365,1027.52214,1044.340058,1059.119953,1072.799282,1081.975779,1096.352582,1088.001124,1128.898433,1148.96395,1146.524415,1166.188568,1178.957534,1175.628567,1192.498057,1181.077211,1175.704032,1227.235494,1221.554431,1237.260339
Nauru,NRU,0.015304864,0.015769071,0.01634442,0.016910569,0.017459856,0.017798022,0.017250512,0.016999494,0.017511454,0.018028541,0.018637931,0.019567822,0.020144567,0.020739695,0.020200306,0.020930635,0.021682279,0.022375452,0.023068619,0.023373394,0.024066549,0.0247474,0.025435903,0.026086096,0.026297335,0.026468735,0.026560463,0.026603163,0.026586112,0.026576722,0.026571928,0.026594776,0.026637539,0.026677237,0.02670748,0.026688993,0.026623354,0.026902973,0.027201401,0.027197311,0.027319191,0.027599504,0.028013066,0.028490998,0.028923191,0.029214433,0.029351681,0.029491022,0.029432135,0.029375067
New Zealand,NZL,1224.088705,1182.057818,1230.296018,1213.84974,1224.48062,1232.114527,1243.298887,1259.840099,1273.644418,1267.657917,1337.981502,1344.464801,1348.537754,1340.543203,1360.90781,1364.830764,1393.607352,1341.24645,1357.717513,1313.314279,1315.600717,1305.318566,1290.40704,1304.278773,1345.437985,1358.752949,1352.742093,1374.66943,1350.077573,1359.132749,1353.957513,1373.142341,1409.321452,1418.625499,1423.486292,1426.394771,1442.942179,1432.334626,1395.640166,1412.156528,1413.783448,1421.355607,1435.195332,1395.355057,1415.722533,1378.907416,1390.732336,1380.514535,1380.79298,1358.569063
Oman,OMN,224.599768,225.208804,219.9145734,229.0649171,228.2292769,268.2162575,287.9935931,269.0684146,253.8932016,242.9006011,237.3672994,268.6632517,275.0429831,316.9053548,349.3610641,415.7053907,466.7372104,486.1611172,514.9814491,534.5169777,586.2952282,721.2915208,656.8453627,619.6897735,628.3525995,702.7473289,741.977814,833.8553081,731.0413109,785.0958733,871.8454463,974.0420884,1011.43763,1138.709684,1100.286009,1091.28691,1048.049075,995.077669,1001.417364,991.4719328,1003.794953,1048.312897,1096.901892,1162.594674,1158.516263,1210.961388,1249.092202,1240.58071,1295.038353,1302.014237
Pakistan,PAK,2696.284347,2693.554114,2734.687521,2787.492144,2873.077279,2961.265494,3020.93525,3158.833137,3263.448835,3325.605885,3289.065681,3394.661562,3462.168091,3523.762857,3582.350299,3652.576847,3994.760156,4040.556377,4154.811766,4274.138007,4390.394737,4360.259838,4440.61623,4593.750521,4644.254929,4757.119975,4942.485842,5038.533094,5194.27633,5291.251189,5374.701057,5381.251754,5570.52284,5836.717826,6004.85387,6182.580451,6557.815453,6683.420027,6966.549605,7108.568359,7029.078271,7311.225072,7417.074373,7763.323566,8003.835717,8120.454466,8301.945739,8527.389734,8798.458291,9024.597421
Panama,PAN,114.2465397,120.1205146,124.0447358,125.7112915,128.6539243,130.8354929,132.9597647,131.9421843,131.394303,133.1601658,131.0838722,134.2055687,135.338789,136.1366011,135.2991091,134.8212646,134.4144506,134.1000405,135.930784,137.5651772,138.6641813,140.451362,143.5113892,145.3287953,148.026714,149.1388773,149.0594395,142.0574095,147.4318029,145.673533,144.6545032,158.4900602,160.3807535,159.7738302,158.8568578,163.1647819,165.7491654,163.7864736,169.9525483,171.8434826,174.9380494,181.51443,181.283297,183.916292,177.6805932,174.9659891,177.3636167,177.1427381,180.9504858,179.03313
Peru,PER,625.3172066,652.2475099,625.3621292,630.0467713,642.1514163,646.3336032,661.4479247,673.4061294,705.6225976,746.0465129,737.1831999,775.1162735,794.1694414,767.1409479,806.2437246,796.9667126,783.9387671,802.3458508,787.141538,781.712304,762.9185457,761.3654755,753.7409913,756.25686,792.7686429,831.8767971,846.5694362,850.4872525,888.5284176,910.2662006,907.4116756,911.6691605,927.0691189,946.9439824,939.1178291,979.4180998,981.4207042,1005.029362,972.6134667,999.8666662,1052.927132,1117.00743,1131.790269,1145.964243,1159.661843,1156.633829,1179.388277,1163.723381,1171.269994,1181.107338
Philippines,PHL,2067.887836,2134.069459,2095.43309,2259.412666,2235.767346,2193.97324,2130.352424,2114.134759,2117.950315,2155.33959,2092.106187,2077.069294,2019.320816,1999.462152,2027.384667,2076.745972,2079.644777,2020.434789,2071.594326,2104.259457,2043.624485,2051.429807,1973.871967,1991.047456,2075.330004,2101.895613,2165.99757,2157.028002,1990.597894,2213.633036,2231.586667,2270.503177,2341.459522,2380.318168,2447.808481,2474.353931,2506.454903,2592.558918,2665.379865,2731.538684,2719.86159,2785.849226,2790.153486,2849.665807,2853.732247,2852.040199,2909.002016,3011.458124,3031.332978,3043.059292
Palau,PLW,4.011306614,4.017216996,4.020922949,4.025235143,4.028390075,4.032031438,4.036040901,4.038532152,4.040965405,4.043210767,4.046378859,4.111622441,4.089113507,4.248541222,4.697001847,3.825867786,4.167825431,4.370628824,4.193603959,4.380617667,4.432175025,4.40298826,4.028965947,4.115637471,6.083733157,4.647366894,4.307946187,3.655313494,3.148931093,3.670186847,2.371520081,2.288656186,1.202116564,1.334966056,1.471243478,2.40673108,2.355836719,1.805607114,1.859733992,2.379351517,1.930809393,1.714128165,1.872909211,0.987840757,1.007311788,1.150451375,1.110929912,1.152826865,1.066195812,1.105078068
Papua New Guinea,PNG,19.55041104,20.80155564,21.97622712,23.1745807,24.67527848,25.77754418,27.0758265,27.77722989,28.68177423,29.73393852,30.53566087,31.53285008,32.25001134,33.19308161,33.94292305,34.98010703,35.88491734,36.43362296,37.1902324,38.21533556,49.36037091,51.06091323,54.1169624,56.80138405,58.11248946,63.39793652,66.83045972,64.06611634,149.9391065,74.9095964,96.85304738,79.82478749,88.54783285,81.58451616,86.64650709,121.6022019,135.7796796,109.8920804,135.86692,84.25237376,73.86565657,74.63481941,75.10325832,78.19853863,121.1290434,149.5358316,158.2421667,156.9505899,149.4848618,152.3747114
Poland,POL,4964.746657,5055.499292,5183.627687,5349.007645,5512.979902,5660.500988,5729.790821,5774.901708,6033.428701,6108.057925,5800.1213,5094.094813,5580.180445,5463.6027,5380.803591,5312.470123,5269.963502,5195.097203,5087.000673,4756.278509,4098.475834,3862.609389,3685.799406,3529.683606,3482.142442,3415.897335,3355.769697,3325.662345,2965.694243,2821.587405,2611.260253,2521.860969,2495.266424,2358.627294,2290.842033,2274.790841,2276.774642,2188.253862,2107.732214,1976.896475,2002.928967,1955.135087,2004.329032,1954.421151,1846.708349,1819.956305,1804.656508,1789.605089,1814.002698,1781.879841
Puerto Rico,PRI,61.36480686,62.75234665,63.69613979,64.77453739,64.43387292,65.29385833,67.55295445,69.40974061,69.82785906,68.57739366,66.79777225,69.50767818,73.78579118,78.31148907,81.19022874,83.43451606,85.78663059,83.11642342,86.74112899,89.99325617,92.24197119,93.55144744,84.60674973,86.43478934,87.18206092,84.08782442,84.5037437,86.22152878,86.43834204,86.23405034,87.58356816,87.82418243,87.62487842,87.86003458,86.01098282,84.98502622,84.84837754,84.77786032,84.45509386,84.0126617,84.28135935,84.31982845,84.09939761,83.92955862,83.73676735,82.25506684,81.71151303,81.62604663,81.40506784,81.07812815
"Korea, Democratic People's Republic of",PRK,736.7039091,745.5481074,755.0811096,779.223536,801.2956385,820.2817708,851.3732198,888.3548939,980.018974,1014.945873,1046.227999,1082.074066,1096.809121,1124.105539,1149.248838,1180.964608,1170.179474,1153.270569,1144.869908,1119.342722,1085.138496,1042.660416,999.9879728,960.2298206,925.3313311,886.3258861,898.6230108,890.1152327,841.1718023,894.9257696,917.187584,942.0917453,927.7213613,944.7961245,970.4638455,1020.758343,1030.932922,954.615502,984.615358,869.6364015,869.4516897,873.5567507,880.5940746,890.1449896,893.6962209,891.2284291,953.55451,825.3970682,766.9495998,805.0742614
Portugal,PRT,341.6067989,338.7839636,343.5926025,347.8733897,337.4433292,336.6481054,329.4130575,349.4591308,368.8810982,376.5578364,389.0935776,394.3567152,408.5735236,398.0911662,379.1266628,383.8823032,391.742361,389.9095983,391.8361358,403.475061,412.0857549,414.0189868,416.6258539,414.7507524,465.0428255,434.9000601,454.7362191,463.2079019,473.2158579,481.3889167,456.0299902,436.6554151,440.3900425,429.4220853,418.4040039,401.0803312,413.4086593,407.8672582,385.8636675,377.4140124,368.0958937,374.5587925,359.5218304,347.2582862,351.3057568,352.340438,357.4147004,371.8906497,375.6333874,380.5261766
Paraguay,PRY,294.8451751,304.5630067,313.2632677,329.1229688,338.8789497,354.871719,386.2269901,400.4341802,400.0314536,392.997685,398.7762399,433.4823123,454.3376213,468.0613894,484.5715205,502.9950933,509.3311608,525.1250381,543.8380931,551.6007902,553.4828787,516.5357797,532.9030398,575.8181813,602.8288524,642.4994707,640.6892759,644.5041164,643.7244732,628.6347869,631.3148459,642.8085136,610.7852904,661.9129331,635.911596,649.3099274,701.295065,767.4426002,792.4913145,865.1646145,936.4965984,935.5446293,975.3197797,975.1285199,1033.744638,1005.633107,988.7352651,990.4379564,969.5893954,987.4333828
French Polynesia,PYF,2.032071125,2.103428565,2.112643261,2.127325855,2.145440274,2.215722459,2.279285653,2.34755459,2.417149084,2.46956719,2.582252974,2.853243981,2.867548327,2.85802979,3.00181214,3.160810406,3.19887677,3.176578188,3.22500393,3.293672444,3.256378437,3.315966255,3.371130478,3.43989367,3.452739785,3.472264887,3.486494489,3.461732733,3.579467934,3.659779564,3.798372916,3.694403376,3.571572262,3.668812205,3.821848946,3.756202695,3.767188445,3.876936453,3.918591542,3.956977575,3.977502646,4.052314583,4.108692997,4.150344458,4.144426367,4.178191277,4.214138777,4.256220176,4.29066767,4.330254792
Qatar,QAT,316.7664185,317.2309945,360.2299657,425.1798908,383.3414959,343.5922317,379.5155556,340.1945921,369.1190395,405.6054506,390.4436733,354.4581583,310.8279718,290.0378181,371.8302218,306.0145286,319.9021804,309.6715981,348.4780949,380.2777529,398.3949244,400.9403584,425.9382781,423.0599268,429.8687531,404.9714042,532.6628387,954.1076001,959.0918706,1101.741561,1253.442866,1131.443322,1145.000595,1286.190099,1338.322586,1286.29356,1381.140636,1556.368345,1753.99431,1871.362576,2209.183321,2593.677494,2763.092708,2868.507701,2833.797965,2881.564977,2910.953357,2884.847564,2884.44671,2886.233246
Reunion,REU,3.109002558,3.013119168,3.021475701,3.125017357,3.08364631,3.178214967,3.464144506,3.87268518,3.827767428,3.695088444,3.690208102,3.914986213,4.063673028,4.117986974,4.26923196,4.352843667,4.459508541,4.626663103,4.834123508,4.769288621,5.389798813,5.799011936,5.963200294,6.262010879,6.416223435,6.689118787,6.926297229,7.244547787,7.484607912,7.82013517,8.116116344,8.342605646,8.513119974,8.788926062,9.038897152,9.22037527,9.375821418,8.851414419,9.061182869,9.170684935,9.030913893,9.097067303,9.19600005,9.179157202,9.412551929,9.538725624,9.610149553,9.674210239,9.727892137,9.776259319
Romania,ROU,1324.380268,1361.878923,1396.708876,1452.880858,1486.214659,1528.273931,1578.788028,1632.241183,1639.956268,1639.212047,1636.525947,1677.07827,1673.843005,1702.112627,1752.956852,1768.068809,1709.35291,1708.847461,1695.443839,1572.315691,1396.50595,1243.456644,1123.075178,1032.996771,1020.42821,988.6458592,993.7459335,961.1924914,906.8809005,889.9863927,876.862242,867.1451688,901.3217967,902.6545398,909.0807166,886.2141288,908.120966,910.5814986,917.8158543,898.0263729,891.8198137,852.6124089,853.9189657,843.1497957,866.0856756,872.762972,884.4282134,886.6370868,894.1278791,897.2568611
Russian Federation,RUS,13174.58485,13492.89668,13853.82454,14212.24576,14679.00206,15110.47178,15445.63805,15684.73791,16069.8358,16258.16701,16426.51,16432.50398,16748.38392,16963.006,17378.80755,17597.73206,18015.70284,18375.48878,18584.82257,18753.26806,18882.74225,17914.00444,16890.91793,15910.26126,14664.61296,13942.22235,13293.98688,12663.25523,12315.03137,12446.76732,12608.079,12848.53555,12965.0896,13399.38682,13632.27155,13722.00124,13924.35703,14202.40954,14385.72414,13983.5802,14693.8782,15013.29775,15277.08495,15421.27785,15411.93669,15654.36691,15986.0411,16606.15407,17240.4561,17880.63748
Rwanda,RWA,128.1956321,129.5033635,132.8193758,136.6422438,138.5727881,143.1050143,141.9520361,145.8730222,149.1365481,144.187058,147.6053218,150.3693701,154.6722442,158.1848139,163.6956417,169.1496814,172.2246618,177.8456605,181.5236446,188.9929047,171.5716976,165.0430925,153.619584,144.2285643,147.6786714,149.1360463,156.3979334,175.0389961,118.8969098,128.030235,117.9153573,122.905906,125.6647546,132.4784091,136.8085032,136.8019938,144.0504855,149.4348439,155.5884409,159.3370484,166.494611,165.7290258,168.2092675,172.1443207,175.2972238,187.9051951,186.7525369,188.3870508,195.3498836,200.3033953
Saudi Arabia,SAU,941.2035409,952.6365254,1177.27694,1461.316423,1635.098044,1413.696059,1703.916055,1826.095474,1725.517553,1954.612171,2131.459313,2196.04573,1653.118959,1417.745155,1405.027512,1221.263166,1595.22516,1514.599651,1708.886105,1728.81415,1914.343354,2243.092222,2334.144508,2362.959683,2377.947615,2328.34589,2434.818245,2527.807193,2513.963469,2379.184597,2585.922587,2585.270642,2598.681985,2902.452099,2964.354669,3177.074057,3283.376267,3306.04574,3459.884104,3312.71433,3454.472042,3694.147471,3891.679804,3906.560116,3996.292779,4123.915184,4244.71191,4251.793468,4345.898323,4307.275811
Serbia and Montenegro,SCG,406.5287025,418.929744,415.4152021,427.1173032,454.5251248,471.7028581,466.4756639,466.6354198,467.7417706,468.5149331,467.8995108,480.5686865,492.0118364,495.5278486,506.1970803,502.0595229,493.3659315,496.0642746,484.4023146,476.0964272,488.6375369,460.9678634,411.6691753,405.1263673,377.572816,404.5800552,389.2020371,389.6960976,395.3739878,366.2846044,344.8098259,328.9520116,328.0629524,325.445423,317.9543749,298.261409,297.2759344,299.9931695,299.773353,289.2583962,292.1409707,287.8389878,283.8711792,285.6524888,281.4857036,287.7710672,285.3640847,283.3961862,277.7539488,280.2511558
Sudan,SDN,978.424038,1001.202834,1018.411295,1081.256271,1108.82524,1162.066541,1179.602541,1179.558439,1218.615002,1289.225806,1350.40853,1415.305442,1479.853387,1487.761536,1516.323925,1526.53527,1455.057443,1450.945178,1456.611497,1484.212099,1508.437232,1556.648613,1707.509812,1827.10102,1953.356897,1983.751302,2055.059105,2136.578167,2219.724816,2317.387398,2430.2225,2533.451063,2595.370163,2690.03844,2726.771089,2777.469354,2813.38746,2850.525679,2871.405188,2898.907653,2920.970525,2842.537935,2857.562534,2889.207044,2916.869165,2929.295563,2947.609384,2976.792515,3060.340668,3105.145391
Int. Shipping,SEA,293.2536736,293.2536736,317.9647167,359.6631166,352.328149,325.909953,366.4470098,371.1665457,356.3853376,384.5059638,343.0475566,304.1346583,267.8883118,258.0767198,261.9008082,245.4283806,268.2793355,268.9286932,294.7356497,300.7232592,348.2819162,350.5670997,360.5086182,369.6149463,374.1033683,384.6840529,397.3925762,416.0774659,432.7260225,421.2303426,448.6304339,446.4893576,436.7411059,465.5079474,499.8567965,507.4481596,511.9993518,514.3574321,513.0646284,485.8747761,495.9970237,498.9942146,500.1498203,492.6292303,485.4786026,506.2952039,532.0533937,531.6883401,541.4448985,535.1323965
Senegal,SEN,187.0713574,189.4939212,178.6392837,172.3136526,177.8602526,182.1889531,184.4185401,184.707728,192.6951505,189.5135416,179.3411551,183.2420237,186.1083428,178.2046263,181.5886331,192.3001637,202.3791755,212.2755324,213.6472333,218.9171033,221.2842372,227.0948621,232.1035317,239.1103145,244.2348512,247.9195439,255.7961857,261.4408092,263.0850656,280.1498179,275.7842014,282.46197,278.7776064,283.8036223,286.3173288,291.0665943,302.1118998,314.0797643,328.2064567,346.7867772,353.1111465,360.2759946,376.741778,377.1438978,384.4202256,407.9851016,416.9655601,417.4912,426.6227612,437.5359408
Singapore,SGP,29.94709798,31.03449401,32.85688723,34.44782553,34.63102571,33.58260616,34.77195475,36.88402386,36.67054017,37.31688064,38.14669389,39.79256216,40.09149724,40.67211007,51.39768345,51.66365325,52.94080073,53.88819622,53.51304078,54.32029957,57.16956137,59.1372343,60.46637125,63.59988676,74.00836368,74.30570028,76.7448561,86.69561959,88.62936297,87.31202335,85.57712411,96.77009481,105.8798721,116.3533836,128.0815091,132.196533,135.1381579,139.9255448,136.0775897,135.5209169,154.5924223,156.790394,158.526746,181.7629649,188.9539256,196.3054697,187.601687,205.0475462,205.0660589,210.7616476
